Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2021-12-31,County,SC South Carolina,SC Cherokee County 45021,9,Housing Choice Vouchers,3,,Cherokee County,45021,177,97,173,100,6,6,2.2,377,311,499,11201,5140,10,34,28,17,11,14,1,75,27,92,58,1,47,88,47,45,86,28,-1,52,19,29,1,82,82,-1,-1,18,-1,-1,-1,0,1,15,99,100,164,13,46,42,39,27,48,60,,,,,,SC,,,18.0
2021-12-31,County,SC South Carolina,SC Chester County 45023,9,Housing Choice Vouchers,3,,Chester County,45023,295,68,193,96,6,10,2.4,459,371,414,11883,4996,13,38,27,11,12,25,1,72,26,94,68,1,53,88,53,26,73,17,2,52,20,26,1,84,83,-1,-1,16,-1,1,-1,1,0,22,112,94,252,31,40,29,9,22,56,72,,,,,,SC,,,16.0
2021-12-31,County,SC South Carolina,SC Chesterfield County 45025,9,Housing Choice Vouchers,3,,Chesterfield County,45025,178,64,114,100,6,5,2.2,256,272,394,10894,4851,12,36,25,17,10,18,-1,75,25,95,68,-1,46,88,42,34,85,22,-1,52,25,24,1,93,93,-1,-1,7,-1,-1,-1,0,1,64,123,100,124,10,51,39,42,21,46,62,,,,,,SC,,,7.0
2021-12-31,County,SC South Carolina,SC Clarendon County 45027,9,Housing Choice Vouchers,3,,Clarendon County,45027,147,84,131,100,5,4,2.4,308,327,681,13320,5665,14,32,18,16,20,26,-1,73,30,89,57,2,47,94,49,34,74,23,-1,48,25,27,2,96,96,-1,-1,4,-1,-1,-1,0,0,73,140,100,162,6,37,56,42,27,61,58,,,,,,SC,,,4.0
2021-12-31,County,SC South Carolina,SC Colleton County 45029,9,Housing Choice Vouchers,3,,Colleton County,45029,137,84,122,100,5,6,2.3,279,336,681,13406,5862,10,37,23,12,18,24,1,74,30,89,61,2,45,89,45,36,79,25,-1,52,25,23,1,93,92,-1,-1,7,-1,1,-1,1,0,44,115,100,170,12,31,57,41,23,54,58,,,,,,SC,,,7.0
2021-12-31,County,SC South Carolina,SC Darlington County 45031,9,Housing Choice Vouchers,3,,Darlington County,45031,303,74,223,100,5,9,2.7,601,348,473,14101,5232,13,29,22,17,20,40,2,55,30,89,59,1,59,94,60,26,68,15,1,62,21,17,-1,94,93,-1,-1,6,-1,0,-1,0,0,22,89,100,182,13,32,55,30,28,58,58,,,,,,SC,,,6.0
2021-12-31,County,SC South Carolina,SC Dillon County 45033,9,Housing Choice Vouchers,3,,Dillon County,45033,131,78,102,99,5,1,2.6,265,281,439,11338,4364,24,28,21,11,16,28,3,64,25,91,73,-1,61,94,61,22,76,15,1,62,13,25,-1,91,89,2,-1,9,-1,-1,-1,0,0,6,135,100,160,5,34,61,35,35,61,63,,,,,,SC,,,9.0
2021-12-31,County,SC South Carolina,SC Dorchester County 45035,9,Housing Choice Vouchers,3,,Dorchester County,45035,923,88,831,100,5,9,2.7,2219,382,721,15546,5822,14,22,18,14,31,35,1,56,22,94,72,1,64,94,64,21,87,15,3,68,16,14,-1,96,93,0,-1,4,1,1,0,2,0,46,102,100,157,3,43,54,32,19,47,62,,,,,,SC,,,4.0
2021-12-31,County,SC South Carolina,SC Edgefield County 45037,9,Housing Choice Vouchers,3,,Edgefield County,45037,212,97,208,100,6,6,2.1,445,289,499,12524,5854,9,32,31,14,14,22,-1,73,23,97,76,-1,40,87,39,30,56,20,0,46,14,39,3,82,81,-1,-1,18,-1,0,-1,0,0,14,102,100,156,25,32,43,35,17,46,68,,,,,,SC,,,18.0
2021-12-31,County,SC South Carolina,SC Fairfield County 45039,9,Housing Choice Vouchers,3,,Fairfield County,45039,138,84,123,100,5,2,1.9,233,282,681,12108,6392,9,45,25,9,12,20,1,77,21,97,82,-1,35,88,35,48,86,34,-1,43,28,29,3,94,94,-1,-1,6,-1,-1,-1,0,0,75,158,100,167,7,41,52,61,30,65,62,,,,,,SC,,,6.0
2021-12-31,County,SC South Carolina,SC Florence County 45041,9,Housing Choice Vouchers,3,,Florence County,45041,1010,80,798,99,5,8,2.6,2082,327,505,12861,4930,16,29,22,13,20,35,1,58,25,91,69,1,62,92,60,23,52,13,1,69,15,15,0,94,94,-1,-1,6,-1,1,-1,1,1,25,101,100,151,7,32,61,36,26,66,61,,,,,,SC,,,6.0
2021-12-31,County,SC South Carolina,SC Georgetown County 45043,9,Housing Choice Vouchers,3,,Georgetown County,45043,164,70,129,100,6,21,2.4,304,335,536,14299,6068,14,23,25,10,28,32,-1,66,27,93,63,1,56,86,55,26,62,19,-1,55,22,22,-1,95,94,-1,-1,5,-1,1,-1,1,1,23,91,89,193,22,32,46,20,25,59,57,,,,,,SC,,,5.0
2021-12-31,County,SC South Carolina,SC Greenville County 45045,9,Housing Choice Vouchers,3,,Greenville County,45045,3295,91,3086,100,5,11,2.2,6921,355,697,14299,6376,14,27,24,13,22,27,0,71,23,95,74,1,45,84,45,29,62,21,1,48,17,33,2,86,83,0,0,14,0,2,0,2,1,18,94,96,150,27,37,36,24,22,54,59,,,,,,SC,,,14.0
2021-12-31,County,SC South Carolina,SC Greenwood County 45047,9,Housing Choice Vouchers,3,,Greenwood County,45047,974,92,874,98,4,11,2.0,1755,249,449,10612,5285,15,33,30,11,11,22,1,66,25,93,68,1,45,89,45,35,59,22,5,48,19,28,2,75,73,0,0,25,0,1,0,1,0,13,79,99,98,13,62,25,40,29,53,63,,,,,,SC,,,25.0
2021-12-31,County,SC South Carolina,SC Hampton County 45049,9,Housing Choice Vouchers,3,,Hampton County,45049,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SC,,,
2021-12-31,County,SC South Carolina,SC Horry County 45051,9,Housing Choice Vouchers,3,,Horry County,45051,1376,82,1259,100,6,11,2.1,2592,337,765,13468,6542,8,33,26,14,19,26,1,69,28,91,64,2,38,76,38,44,70,29,1,45,26,28,1,64,60,1,0,36,1,2,0,3,1,5,102,87,159,24,37,39,36,23,39,47,,,,,,SC,,,36.0
2021-12-31,County,SC South Carolina,SC Jasper County 45053,9,Housing Choice Vouchers,3,,Jasper County,45053,27,82,22,100,4,-1,2.1,47,284,659,11053,5174,27,32,18,14,9,23,-1,77,25,91,68,-1,45,91,41,13,83,17,-1,55,18,27,-1,91,91,-1,-1,9,-1,-1,-1,0,0,-1,95,100,199,23,27,50,36,23,68,55,,,,,,SC,,,9.0
2021-12-31,County,SC South Carolina,SC Kershaw County 45055,9,Housing Choice Vouchers,3,,Kershaw County,45055,175,84,156,100,5,10,2.2,341,308,681,12309,5631,11,30,28,17,14,18,-1,77,25,96,67,2,37,92,38,38,82,28,-1,47,25,28,-1,86,84,-1,-1,14,1,1,-1,2,0,28,113,100,151,12,45,43,42,20,35,73,,,,,,SC,,,14.0
2021-12-31,County,SC South Carolina,SC Lancaster County 45057,9,Housing Choice Vouchers,3,,Lancaster County,45057,251,93,231,98,5,5,2.6,601,341,538,14063,5405,13,26,25,18,19,26,1,72,24,96,72,2,54,93,56,24,47,14,1,58,18,23,2,89,87,0,-1,11,-1,2,-1,2,0,33,100,100,217,11,29,60,39,27,52,75,,,,,,SC,,,11.0
2021-12-31,County,SC South Carolina,SC Laurens County 45059,9,Housing Choice Vouchers,3,,Laurens County,45059,218,97,213,100,5,7,1.7,360,296,499,11682,6912,6,33,33,17,10,10,-1,82,29,92,57,0,27,86,26,61,74,42,2,37,25,36,1,68,67,-1,-1,32,-1,1,-1,1,1,22,98,100,168,27,46,27,42,24,42,62,,,,,,SC,,,32.0
2021-12-31,County,SC South Carolina,SC Lee County 45061,9,Housing Choice Vouchers,3,,Lee County,45061,89,84,79,100,6,6,2.6,202,318,678,12949,5064,17,32,26,12,14,27,1,71,28,90,66,4,48,96,51,35,79,22,-1,57,25,18,-1,97,97,-1,-1,3,-1,-1,-1,0,0,36,122,100,179,1,25,73,51,23,72,61,,,,,,SC,,,3.0
2021-12-31,County,SC South Carolina,SC Lexington County 45063,9,Housing Choice Vouchers,3,,Lexington County,45063,977,84,872,100,5,7,2.2,1920,345,681,14048,6380,12,27,23,14,23,29,1,65,24,95,72,2,43,85,43,32,82,24,1,54,21,24,1,82,79,1,0,18,1,1,-1,2,0,24,126,100,160,12,39,49,43,15,33,64,,,,,,SC,,,18.0
2021-12-31,County,SC South Carolina,SC McCormick County 45065,9,Housing Choice Vouchers,3,,McCormick County,45065,40,97,39,100,5,13,1.8,69,291,499,10883,6151,6,35,32,12,15,15,-1,72,25,97,72,-1,44,79,44,53,78,35,-1,49,28,23,-1,87,87,-1,-1,13,-1,-1,-1,0,0,12,74,100,150,46,21,33,21,19,62,68,,,,,,SC,,,13.0
2021-12-31,County,SC South Carolina,SC Marion County 45067,9,Housing Choice Vouchers,3,,Marion County,45067,213,-5,81,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SC,,,
2021-12-31,County,SC South Carolina,SC Marlboro County 45069,9,Housing Choice Vouchers,3,,Marlboro County,45069,193,79,150,99,5,7,2.3,352,298,434,11805,5031,16,35,19,8,21,27,1,59,26,87,70,-1,53,91,52,32,71,17,3,62,19,16,1,93,89,1,-1,7,1,1,-1,3,0,25,126,100,157,12,43,45,33,31,66,69,,,,,,SC,,,7.0
2021-12-31,County,SC South Carolina,SC Newberry County 45071,9,Housing Choice Vouchers,3,,Newberry County,45071,272,70,196,100,10,16,2.0,398,224,691,11657,5740,15,29,31,15,11,26,-1,70,27,90,63,2,34,80,34,37,58,24,3,44,22,31,1,69,69,-1,-1,31,-1,1,-1,1,1,23,108,95,247,32,18,51,37,20,47,68,,,,,,SC,,,31.0
2021-12-31,County,SC South Carolina,SC Oconee County 45073,9,Housing Choice Vouchers,3,,Oconee County,45073,64,97,63,100,5,21,1.9,122,326,499,12305,6354,8,34,24,22,12,17,-1,76,24,97,70,-1,37,87,37,44,82,33,-1,51,14,35,-1,70,68,-1,-1,30,-1,2,-1,2,5,12,87,100,144,11,52,37,48,19,26,63,,,,,,SC,,,30.0
2021-12-31,County,SC South Carolina,SC Orangeburg County 45075,9,Housing Choice Vouchers,3,,Orangeburg County,45075,106,82,86,100,5,6,2.8,241,348,659,11693,4173,21,27,27,13,13,20,-1,79,26,93,62,-1,56,93,55,36,71,17,-1,60,23,16,1,93,92,-1,-1,7,-1,1,-1,1,0,-1,121,98,239,10,29,60,28,26,73,58,,,,,,SC,,,7.0
2021-12-31,County,SC South Carolina,SC Pickens County 45077,9,Housing Choice Vouchers,3,,Pickens County,45077,261,97,256,100,6,9,1.6,410,318,499,13230,8261,3,30,31,23,13,9,0,84,23,99,78,2,19,86,19,67,56,42,-1,28,27,46,2,35,32,-1,-1,65,0,2,-1,2,0,11,97,99,125,27,54,19,45,16,17,61,,,,,,SC,,,65.0
2021-12-31,County,SC South Carolina,SC Richland County 45079,9,Housing Choice Vouchers,3,,Richland County,45079,4484,86,3755,97,6,8,2.4,9020,315,664,12876,5360,12,29,20,13,26,31,0,55,21,94,74,0,52,87,51,21,56,13,1,61,20,18,0,95,94,0,0,5,1,0,0,1,0,32,110,100,184,17,36,48,30,26,75,54,,,,,,SC,,,5.0
2021-12-31,County,SC South Carolina,SC Saluda County 45081,9,Housing Choice Vouchers,3,,Saluda County,45081,115,97,112,100,5,12,2.0,219,320,504,13387,6846,7,27,28,20,18,22,-1,73,24,98,69,-1,38,88,38,45,43,25,2,46,21,31,1,87,87,-1,-1,13,-1,-1,-1,0,1,14,82,100,155,13,35,53,53,17,48,60,,,,,,SC,,,13.0
2021-12-31,County,SC South Carolina,SC Spartanburg County 45083,9,Housing Choice Vouchers,3,,Spartanburg County,45083,2626,84,2340,100,6,11,2.2,5257,328,584,12806,5700,15,28,25,15,17,24,1,71,24,94,72,1,47,89,47,33,79,23,3,53,19,24,1,84,81,0,0,16,1,1,0,2,1,22,81,94,165,23,38,39,27,23,54,67,,,,,,SC,,,16.0
2021-12-31,County,SC South Carolina,SC Sumter County 45085,9,Housing Choice Vouchers,3,,Sumter County,45085,932,92,850,100,6,10,2.0,1687,277,529,11590,5839,12,37,28,14,10,18,1,77,27,94,66,1,39,81,37,48,55,27,1,46,24,29,1,92,90,0,0,8,0,0,-1,1,0,20,88,99,143,10,46,44,55,30,70,56,,,,,,SC,,,8.0
2021-12-31,County,SC South Carolina,SC Union County 45087,9,Housing Choice Vouchers,3,,Union County,45087,274,59,158,97,6,1,2.7,421,338,439,13849,5197,23,28,16,9,23,35,2,63,30,84,61,1,65,96,65,25,81,14,3,70,18,10,1,82,82,-1,-1,18,-1,-1,-1,0,1,1,132,100,198,4,34,62,33,26,38,70,,,,,,SC,,,18.0
2021-12-31,County,SC South Carolina,SC Williamsburg County 45089,9,Housing Choice Vouchers,3,,Williamsburg County,45089,98,73,70,99,5,10,2.6,185,308,546,10613,4016,12,45,25,12,6,34,-1,61,23,96,76,-1,66,96,66,29,55,17,4,60,20,16,1,100,100,-1,-1,-1,-1,-1,-1,0,0,21,91,100,188,4,34,61,37,30,78,49,,,,,,SC,,,0.0
2021-12-31,County,SC South Carolina,SC York County 45091,9,Housing Choice Vouchers,3,,York County,45091,944,85,814,100,6,8,2.2,1804,401,651,16007,7223,8,21,24,18,28,31,0,65,23,95,73,1,43,90,43,25,40,16,2,45,16,38,3,79,76,-1,-1,21,0,3,-1,4,0,9,118,100,149,18,39,43,39,18,44,68,,,,,,SC,,,21.0
2021-12-31,County,SC South Carolina,"SC Missing, South Carolina 45XXX",9,Housing Choice Vouchers,3,,Missing County,45XXX,98,87,88,100,4,-1,2.5,220,11,659,16689,6676,14,21,21,13,32,45,-1,53,-1,-1,-1,1,58,90,57,22,78,13,5,66,19,10,-1,97,92,-1,-1,3,1,2,1,5,1,-1,23,2,263,39,20,41,23,-1,-1,-1,,,,,,SC,,,3.0
