Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2021-12-31,County,SD South Dakota,SD Lake County 46079,9,Housing Choice Vouchers,3,,Lake County,46079,120,68,82,100,6,20,1.4,115,330,358,13398,9553,4,38,28,16,15,13,-1,87,22,100,84,-1,16,66,16,61,37,37,4,38,12,46,13,10,5,2,-1,90,-1,2,-1,2,0,2,55,52,175,84,6,10,-1,19,6,64,,,,,,SD,,,90.0
2021-12-31,County,SD South Dakota,SD Lawrence County 46081,9,Housing Choice Vouchers,3,,Lawrence County,46081,313,88,230,84,3,20,1.7,383,340,415,13691,8222,3,27,32,19,19,22,-1,69,24,97,72,3,27,62,26,46,96,39,2,46,21,31,2,9,2,6,0,91,-1,1,-1,1,0,2,68,71,129,46,35,20,23,13,7,56,,,,,,SD,,,91.0
2021-12-31,County,SD South Dakota,SD Lincoln County 46083,9,Housing Choice Vouchers,3,,Lincoln County,46083,151,83,132,100,4,17,2.5,334,394,546,15871,6272,8,16,18,29,29,24,2,63,23,97,72,3,55,78,52,45,37,23,4,62,20,14,1,24,14,6,1,76,-1,3,-1,3,0,17,63,95,115,23,33,44,12,4,5,64,,,,,,SD,,,76.0
2021-12-31,County,SD South Dakota,SD McCook County 46087,9,Housing Choice Vouchers,3,,McCook County,46087,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD McPherson County 46089,9,Housing Choice Vouchers,3,,McPherson County,46089,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Marshall County 46091,9,Housing Choice Vouchers,3,,Marshall County,46091,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Meade County 46093,9,Housing Choice Vouchers,3,,Meade County,46093,161,89,118,82,3,24,2.4,284,348,409,13968,5804,6,31,26,18,19,31,-1,60,22,95,74,9,42,73,45,30,90,21,3,57,16,25,3,21,-1,14,2,79,-1,4,2,6,0,3,70,86,193,31,29,41,19,7,8,65,,,,,,SD,,,79.0
2021-12-31,County,SD South Dakota,SD Miner County 46097,9,Housing Choice Vouchers,3,,Miner County,46097,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Minnehaha County 46099,9,Housing Choice Vouchers,3,,Minnehaha County,46099,1860,96,1763,99,4,12,2.2,3874,334,565,14225,6474,9,28,26,15,21,19,2,72,21,97,80,4,35,73,36,44,60,26,2,48,22,29,2,36,17,16,1,64,0,2,0,3,0,29,94,66,99,49,24,27,6,13,19,49,,,,,,SD,,,64.0
2021-12-31,County,SD South Dakota,SD Moody County 46101,9,Housing Choice Vouchers,3,,Moody County,46101,16,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Pennington County 46103,9,Housing Choice Vouchers,3,,Pennington County,46103,1382,91,1235,98,5,16,2.0,2448,318,543,12978,6547,9,29,29,16,17,14,2,77,22,98,76,4,31,71,31,51,46,28,3,38,22,37,3,44,3,38,0,56,0,2,2,3,3,17,77,77,98,37,39,24,25,20,26,54,,,,,,SD,,,56.0
2021-12-31,County,SD South Dakota,SD Perkins County 46105,9,Housing Choice Vouchers,3,,Perkins County,46105,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Potter County 46107,9,Housing Choice Vouchers,3,,Potter County,46107,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Roberts County 46109,9,Housing Choice Vouchers,3,,Roberts County,46109,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Sanborn County 46111,9,Housing Choice Vouchers,3,,Sanborn County,46111,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Spink County 46115,9,Housing Choice Vouchers,3,,Spink County,46115,67,70,44,94,4,14,1.4,63,302,352,13406,9363,-1,38,17,33,12,9,-1,86,26,100,64,-1,14,68,11,55,36,38,7,32,11,50,7,9,2,7,-1,91,-1,-1,-1,0,0,1,59,55,153,57,34,9,18,9,5,72,,,,,,SD,,,91.0
2021-12-31,County,SD South Dakota,SD Stanley County 46117,9,Housing Choice Vouchers,3,,Stanley County,46117,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Tripp County 46123,9,Housing Choice Vouchers,3,,Tripp County,46123,14,88,13,100,6,8,1.1,14,271,385,11272,10467,-1,38,54,8,-1,23,-1,77,23,100,92,-1,-1,38,-1,83,100,79,-1,69,23,8,-1,23,-1,23,-1,77,-1,-1,-1,0,0,4,84,92,92,77,23,-1,15,20,22,74,,,,,,SD,,,77.0
2021-12-31,County,SD South Dakota,SD Turner County 46125,9,Housing Choice Vouchers,3,,Turner County,46125,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2021-12-31,County,SD South Dakota,SD Walworth County 46129,9,Housing Choice Vouchers,3,,Walworth County,46129,112,59,67,100,4,18,2.3,154,249,517,11388,4954,31,16,30,15,7,24,1,75,20,96,84,6,36,72,34,22,52,17,7,51,12,30,3,61,-1,60,1,39,-1,-1,-1,0,0,1,64,76,161,43,28,28,7,11,22,69,,,,,,SD,,,39.0
2021-12-31,County,SD South Dakota,SD Yankton County 46135,9,Housing Choice Vouchers,3,,Yankton County,46135,140,88,127,100,5,24,1.6,204,344,385,14411,8971,6,29,26,18,21,23,-1,76,26,94,68,-1,25,69,24,59,77,44,4,45,17,35,2,20,9,9,1,80,-1,1,-1,1,2,5,69,80,123,43,41,17,28,14,10,63,,,,,,SD,,,80.0
2021-12-31,County,SD South Dakota,"SD Missing, South Dakota 46XXX",9,Housing Choice Vouchers,3,,Missing County,46XXX,41,89,36,98,6,6,2.4,88,5,530,8512,3482,23,30,33,10,3,14,-1,69,-1,-1,-1,6,50,67,50,48,67,23,6,72,14,8,-1,50,3,36,-1,50,-1,8,3,11,3,32,5,8,116,97,-1,3,-1,-1,-1,-1,,,,,,SD,,,50.0
