Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2016-12-31,County,SD South Dakota,"SD Clay County, South Dakota 46027",9,Housing Choice Vouchers,3,,Clay County,46027,295,59,171,99,5,36,2.5,420,277,583,12105,4928,12,29,30,13,15,38,2,50,22,96,75,6,43,68,43,38,56,19,7,59,13,21,1,34,3,29,2,66,-1,1,-1,1,1,3,47,65,136,41,25,35,6,38,12,46,,,,,,SD,,,66.0
2016-12-31,County,SD South Dakota,"SD Codington County, South Dakota 46029",9,Housing Choice Vouchers,3,,Codington County,46029,309,-5,151,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Corson County, South Dakota 46031",9,Housing Choice Vouchers,3,,Corson County,46031,23,65,15,100,4,-1,3.2,48,208,530,10159,3175,9,27,27,18,18,13,13,47,19,100,73,33,40,87,60,18,75,17,7,33,33,27,7,93,-1,93,-1,7,-1,-1,-1,0,0,-1,87,87,158,7,27,67,20,41,59,81,,,,,,SD,,,7.0
2016-12-31,County,SD South Dakota,"SD Davison County, South Dakota 46035",9,Housing Choice Vouchers,3,,Davison County,46035,116,56,56,86,11,4,1.9,104,346,292,13626,7337,5,27,38,15,15,23,2,73,27,95,64,-1,36,63,34,57,78,35,9,52,23,16,5,13,4,9,-1,88,-1,-1,-1,0,0,4,63,86,99,59,21,20,4,14,6,71,,,,,,SD,,,87.0
2016-12-31,County,SD South Dakota,"SD Day County, South Dakota 46037",9,Housing Choice Vouchers,3,,Day County,46037,14,79,11,100,6,27,1.2,13,225,431,8770,7421,10,50,30,10,-1,9,-1,82,20,100,91,-1,9,45,9,50,80,54,-1,18,36,45,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,20,52,73,133,45,45,9,45,23,7,73,,,,,,SD,,,100.0
2016-12-31,County,SD South Dakota,"SD Deuel County, South Dakota 46039",9,Housing Choice Vouchers,3,,Deuel County,46039,19,66,12,96,5,42,1.3,15,257,558,13648,10919,-1,42,25,17,17,8,-1,92,28,100,67,-1,17,92,17,40,43,33,8,17,17,58,8,8,-1,8,-1,92,-1,-1,-1,0,0,2,54,33,106,83,17,-1,-1,5,3,79,,,,,,SD,,,92.0
2016-12-31,County,SD South Dakota,"SD Dewey County, South Dakota 46041",9,Housing Choice Vouchers,3,,Dewey County,46041,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Edmunds County, South Dakota 46045",9,Housing Choice Vouchers,3,,Edmunds County,46045,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Fall River County, South Dakota 46047",9,Housing Choice Vouchers,3,,Fall River County,46047,24,92,22,100,6,32,1.3,28,262,633,11164,8772,26,26,16,11,21,18,-1,68,25,86,59,-1,18,36,14,38,17,25,-1,23,50,27,-1,32,5,23,5,68,-1,-1,-1,0,5,2,46,77,136,55,32,14,32,17,15,61,,,,,,SD,,,68.0
2016-12-31,County,SD South Dakota,"SD Faulk County, South Dakota 46049",9,Housing Choice Vouchers,3,,Faulk County,46049,14,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Grant County, South Dakota 46051",9,Housing Choice Vouchers,3,,Grant County,46051,71,92,68,100,5,34,2.0,133,286,456,12970,6631,5,33,22,22,17,32,-1,59,27,93,60,6,31,74,35,39,42,23,9,38,25,28,1,15,4,4,-1,85,-1,6,-1,6,0,1,56,71,95,59,22,19,-1,8,4,80,,,,,,SD,,,85.0
2016-12-31,County,SD South Dakota,"SD Gregory County, South Dakota 46053",9,Housing Choice Vouchers,3,,Gregory County,46053,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Hamlin County, South Dakota 46057",9,Housing Choice Vouchers,3,,Hamlin County,46057,13,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Hand County, South Dakota 46059",9,Housing Choice Vouchers,3,,Hand County,46059,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Hughes County, South Dakota 46065",9,Housing Choice Vouchers,3,,Hughes County,46065,213,63,131,98,4,15,1.9,245,344,450,11791,6305,6,39,31,13,11,20,2,72,18,99,92,9,22,70,30,61,63,33,8,53,20,18,-1,45,5,40,-1,55,-1,-1,1,1,0,18,69,95,149,65,20,15,5,14,17,53,,,,,,SD,,,55.0
2016-12-31,County,SD South Dakota,"SD Kingsbury County, South Dakota 46077",9,Housing Choice Vouchers,3,,Kingsbury County,46077,14,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Lake County, South Dakota 46079",9,Housing Choice Vouchers,3,,Lake County,46079,102,95,91,93,7,32,2.2,197,337,501,14157,6539,9,28,26,11,25,35,-1,60,25,96,67,5,33,65,34,35,65,21,5,51,19,25,4,18,5,4,-1,82,-1,7,1,8,0,13,44,84,174,26,42,32,34,19,6,69,,,,,,SD,,,82.0
2016-12-31,County,SD South Dakota,"SD Lawrence County, South Dakota 46081",9,Housing Choice Vouchers,3,,Lawrence County,46081,302,83,242,97,5,20,1.8,442,295,515,11603,6353,6,31,36,15,11,24,1,65,22,98,80,3,34,69,32,50,96,34,4,50,26,21,4,13,2,7,1,87,-1,2,1,2,1,4,59,69,123,40,37,23,20,14,7,57,,,,,,SD,,,87.0
2016-12-31,County,SD South Dakota,"SD Lincoln County, South Dakota 46083",9,Housing Choice Vouchers,3,,Lincoln County,46083,114,86,99,100,6,13,2.6,254,378,551,16184,6308,6,17,20,30,26,32,1,61,26,96,66,7,57,79,53,37,28,15,2,71,9,18,3,12,9,3,-1,88,-1,-1,-1,0,2,27,59,96,103,12,41,46,22,6,5,74,,,,,,SD,,,88.0
2016-12-31,County,SD South Dakota,"SD McPherson County, South Dakota 46089",9,Housing Choice Vouchers,3,,McPherson County,46089,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Marshall County, South Dakota 46091",9,Housing Choice Vouchers,3,,Marshall County,46091,18,79,14,100,7,-1,1.0,14,286,431,11681,11681,-1,36,43,21,-1,7,-1,93,26,100,71,-1,-1,64,-1,100,45,57,-1,-1,21,79,14,7,-1,7,-1,93,-1,-1,-1,0,0,-1,67,21,172,50,50,-1,50,15,15,82,,,,,,SD,,,93.0
2016-12-31,County,SD South Dakota,"SD Meade County, South Dakota 46093",9,Housing Choice Vouchers,3,,Meade County,46093,160,85,133,97,4,17,2.2,299,308,514,12162,5410,9,29,30,13,18,33,1,56,24,95,71,5,41,71,41,36,89,23,3,53,24,20,1,11,1,5,-1,89,-1,5,1,5,0,4,62,82,164,26,37,38,27,15,8,61,,,,,,SD,,,89.0
2016-12-31,County,SD South Dakota,"SD Miner County, South Dakota 46097",9,Housing Choice Vouchers,3,,Miner County,46097,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Minnehaha County, South Dakota 46099",9,Housing Choice Vouchers,3,,Minnehaha County,46099,1848,94,1742,100,5,12,2.3,3969,294,601,12127,5323,9,31,28,16,17,22,1,66,21,98,78,5,38,74,39,43,58,24,2,52,23,24,3,33,14,16,1,67,0,2,0,2,0,45,85,72,100,45,25,30,7,16,19,51,,,,,,SD,,,67.0
2016-12-31,County,SD South Dakota,"SD Moody County, South Dakota 46101",9,Housing Choice Vouchers,3,,Moody County,46101,14,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Pennington County, South Dakota 46103",9,Housing Choice Vouchers,3,,Pennington County,46103,1312,92,1220,100,5,19,2.2,2625,289,633,11555,5370,12,32,25,17,14,21,1,69,23,98,71,5,37,72,37,37,41,20,5,48,22,25,3,47,3,40,0,53,0,2,2,4,2,24,71,81,128,33,40,26,20,20,27,54,,,,,,SD,,,53.0
2016-12-31,County,SD South Dakota,"SD Perkins County, South Dakota 46105",9,Housing Choice Vouchers,3,,Perkins County,46105,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Roberts County, South Dakota 46109",9,Housing Choice Vouchers,3,,Roberts County,46109,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Sanborn County, South Dakota 46111",9,Housing Choice Vouchers,3,,Sanborn County,46111,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Spink County, South Dakota 46115",9,Housing Choice Vouchers,3,,Spink County,46115,67,82,53,96,6,30,1.7,88,300,377,14109,8497,4,22,32,22,20,23,-1,72,29,94,53,2,23,79,25,31,26,20,4,34,11,51,26,0,-1,-1,-1,100,-1,-1,-1,0,0,2,69,72,111,68,19,13,2,14,5,70,,,,,,SD,,,100.0
2016-12-31,County,SD South Dakota,"SD Stanley County, South Dakota 46117",9,Housing Choice Vouchers,3,,Stanley County,46117,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Tripp County, South Dakota 46123",9,Housing Choice Vouchers,3,,Tripp County,46123,20,82,16,99,5,6,1.1,17,319,432,13508,12714,-1,19,56,19,6,25,-1,75,32,94,31,-1,-1,31,-1,82,40,71,-1,56,13,31,13,31,-1,31,-1,69,-1,-1,-1,0,0,12,84,56,87,81,19,-1,13,29,22,73,,,,,,SD,,,69.0
2016-12-31,County,SD South Dakota,"SD Turner County, South Dakota 46125",9,Housing Choice Vouchers,3,,Turner County,46125,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
2016-12-31,County,SD South Dakota,"SD Walworth County, South Dakota 46129",9,Housing Choice Vouchers,3,,Walworth County,46129,91,65,59,100,4,37,1.9,112,241,530,10763,5670,-1,27,34,23,16,31,2,42,23,95,68,5,37,80,37,28,46,23,10,54,14,22,2,51,-1,51,-1,49,-1,-1,-1,0,0,3,54,76,142,51,32,17,8,12,22,72,,,,,,SD,,,49.0
2016-12-31,County,SD South Dakota,"SD Yankton County, South Dakota 46135",9,Housing Choice Vouchers,3,,Yankton County,46135,128,82,105,99,5,20,1.7,175,280,432,11855,7113,8,34,39,10,9,23,-1,77,22,99,84,3,23,62,25,61,84,42,9,39,23,30,2,14,4,10,-1,86,-1,-1,1,1,1,11,64,75,105,35,50,14,36,16,9,60,,,,,,SD,,,86.0
2016-12-31,County,SD South Dakota,"SD Missing, South Dakota 46XXX",9,Housing Choice Vouchers,3,,Missing County,46XXX,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,
